"resultId"	"raceId"	"piloteId"	"constructorId"	"numb"	"grid"	"post"	"positionText"	"positionOrder"	"points"	"laps"	"temps"	"fastestLap"	"level"	"fastestLapTime"	"fastestLapSpeed"	"statusId"	"pilote_Id"	"statue_Id"	"circuits_Id"	"qualif_Id"	"standing_Id"
5572	272	70	32	12	14	0	"R"	18	"0.0"	40		0	0			37	70	5572	5572	5572	5572
5573	272	71	3	0	3	0	"R"	19	"0.0"	35		0	0			4	71	5573	5573	5573	5573
5574	272	30	22	5	2	0	"R"	20	"0.0"	35		0	0			4	30	5574	5574	5574	5574
5575	272	93	31	32	26	0	"R"	21	"0.0"	21		0	0			6	93	5575	5575	5575	5575
5576	272	79	25	3	15	0	"R"	22	"0.0"	19		0	0			20	79	5576	5576	5576	5576
5577	272	115	33	19	23	0	"R"	23	"0.0"	18		0	0			44	115	5577	5577	5577	5577
5578	272	81	29	10	21	0	"R"	24	"0.0"	17		0	0			44	81	5578	5578	5578	5578
5579	272	56	17	15	6	0	"R"	25	"0.0"	15		0	0			20	56	5579	5579	5579	5579
5580	272	65	22	6	7	0	"R"	26	"0.0"	13		0	0			6	65	5580	5580	5580	5580
5581	272	92	30	34	0	0	"F"	27	"0.0"	0		0	0			81	92	5581	5581	5581	5581
5582	272	108	30	33	0	0	"F"	28	"0.0"	0		0	0			81	108	5582	5582	5582	5582
5583	273	117	3	2	1	1	1	1	"10.0"	72	"38:45.1"	0	0			1	117	5583	5583	5583	5583
5584	273	102	1	8	2	2	2	2	"6.0"	72	"+1:19.824"	0	0			1	102	5584	5584	5584	5584
5585	273	87	27	26	8	3	3	3	"4.0"	71		0	0			11	87	5585	5585	5585	5585
5586	273	104	18	23	13	4	4	4	"3.0"	71		0	0			11	104	5586	5586	5586	5586
5587	273	109	15	30	6	5	5	5	"2.0"	70		0	0			12	109	5587	5587	5587	5587
5588	273	77	6	28	15	6	6	6	"1.0"	69		0	0			5	77	5588	5588	5588	5588
5589	273	118	29	9	22	7	7	7	"0.0"	69		0	0			20	118	5589	5589	5589	5589
5590	273	84	27	25	12	0	"R"	8	"0.0"	57		0	0			20	84	5590	5590	5590	5590
5591	273	105	26	21	21	0	"R"	9	"0.0"	55		0	0			25	105	5591	5591	5591	5591
5592	273	100	33	20	19	0	"R"	10	"0.0"	51		0	0			5	100	5592	5592	5592	5592
5593	273	119	22	6	7	0	"R"	11	"0.0"	46		0	0			20	119	5593	5593	5593	5593
5594	273	30	22	5	3	0	"R"	12	"0.0"	39		0	0			20	30	5594	5594	5594	5594
5595	273	65	32	12	17	0	"R"	13	"0.0"	38		0	0			69	65	5595	5595	5595	5595
5596	273	91	15	29	10	0	"R"	14	"0.0"	33		0	0			5	91	5596	5596	5596	5596
5597	273	22	17	14	14	0	"R"	15	"0.0"	31		0	0			6	22	5597	5597	5597	5597
5598	273	55	6	27	5	0	"R"	16	"0.0"	30		0	0			22	55	5598	5598	5598	5598
5599	273	112	33	19	11	0	"R"	17	"0.0"	27		0	0			20	112	5599	5599	5599	5599
5600	273	120	18	24	24	0	"R"	18	"0.0"	21		0	0			4	120	5600	5600	5600	5600
5601	273	88	29	10	20	0	"R"	19	"0.0"	21		0	0			4	88	5601	5601	5601	5601
5602	273	69	26	22	26	0	"R"	20	"0.0"	20		0	0			6	69	5602	5602	5602	5602
5603	273	71	3	0	4	0	"R"	21	"0.0"	16		0	0			4	71	5603	5603	5603	5603
5604	273	70	32	11	16	0	"R"	22	"0.0"	16		0	0			4	70	5604	5604	5604	5604
5605	273	121	1	7	9	0	"R"	23	"0.0"	4		0	0			4	121	5605	5605	5605	5605
5606	273	122	17	15	18	0	"R"	24	"0.0"	2		0	0			20	122	5606	5606	5606	5606
5607	273	79	25	3	21	0	"R"	25	"0.0"	1		0	0			7	79	5607	5607	5607	5607
5608	273	110	25	4	23	0	"R"	26	"0.0"	0		0	0			7	110	5608	5608	5608	5608
5609	274	102	1	8	3	1	1	1	"10.0"	71	"51:15.5"	0	0			1	102	5609	5609	5609	5609
5610	274	71	3	0	2	2	2	2	"6.0"	71	"16.625"	0	0			1	71	5610	5610	5610	5610
5611	274	30	22	5	4	3	3	3	"4.0"	71	"45.436"	0	0			1	30	5611	5611	5611	5611
5612	274	65	32	12	12	4	4	4	"3.0"	71	"46.557"	0	0			1	65	5612	5612	5612	5612
5613	274	87	27	26	10	5	5	5	"2.0"	71	"52.127"	0	0			1	87	5613	5613	5613	5613
5614	274	70	32	11	15	6	6	6	"1.0"	70		0	0			11	70	5614	5614	5614	5614
5615	274	112	33	19	11	7	7	7	"0.0"	70		0	0			11	112	5615	5615	5615	5615
5616	274	55	6	27	9	8	8	8	"0.0"	70		0	0			11	55	5616	5616	5616	5616
5617	274	118	29	9	18	9	9	9	"0.0"	69		0	0			12	118	5617	5617	5617	5617
5618	274	100	33	20	17	10	10	10	"0.0"	69		0	0			12	100	5618	5618	5618	5618
5619	274	105	26	21	25	11	11	11	"0.0"	68		0	0			13	105	5619	5619	5619	5619
5620	274	69	26	22	21	12	12	12	"0.0"	68		0	0			13	69	5620	5620	5620	5620
5621	274	91	15	29	8	0	"R"	13	"0.0"	61		0	0			5	91	5621	5621	5621	5621
5622	274	109	15	30	7	0	"R"	14	"0.0"	52		0	0			10	109	5622	5622	5622	5622
5623	274	110	25	4	23	0	"R"	15	"0.0"	48		0	0			69	110	5623	5623	5623	5623
5624	274	117	3	2	1	0	"R"	16	"0.0"	29		0	0			4	117	5624	5624	5624	5624
5625	274	104	18	23	20	0	"R"	17	"0.0"	28		0	0			4	104	5625	5625	5625	5625
5626	274	88	29	10	19	0	"R"	18	"0.0"	27		0	0			20	88	5626	5626	5626	5626
5627	274	79	25	3	22	0	"R"	19	"0.0"	26		0	0			20	79	5627	5627	5627	5627
5628	274	22	17	14	14	0	"R"	20	"0.0"	13		0	0			6	22	5628	5628	5628	5628
5629	274	119	22	6	6	0	"R"	21	"0.0"	3		0	0			22	119	5629	5629	5629	5629
5630	274	121	1	7	5	0	"R"	22	"0.0"	0		0	0			4	121	5630	5630	5630	5630
5631	274	77	6	28	13	0	"R"	23	"0.0"	0		0	0			4	77	5631	5631	5631	5631
5632	274	84	27	25	16	0	"R"	24	"0.0"	0		0	0			4	84	5632	5632	5632	5632
5633	274	120	18	24	24	0	"R"	25	"0.0"	0		0	0			4	120	5633	5633	5633	5633
5634	274	122	17	15	26	0	"F"	26	"0.0"	0		0	0			81	122	5634	5634	5634	5634
5635	275	102	1	8	4	1	1	1	"10.0"	76	"50:46.6"	0	0			1	102	5635	5635	5635	5635
5636	275	71	3	0	2	2	2	2	"6.0"	76	"+1:23.199"	0	0			1	71	5636	5636	5636	5636
5637	275	117	3	2	1	3	3	3	"4.0"	75		0	0			11	117	5637	5637	5637	5637
5638	275	65	32	12	11	4	4	4	"3.0"	75		0	0			11	65	5638	5638	5638	5638
5639	275	119	22	6	10	5	5	5	"2.0"	74		0	0			12	119	5639	5639	5639	5639
5640	275	120	18	24	20	6	6	6	"1.0"	74		0	0			12	120	5640	5640	5640	5640
5641	275	104	18	23	16	7	7	7	"0.0"	73		0	0			13	104	5641	5641	5641	5641
5642	275	70	32	11	13	8	8	8	"0.0"	72		0	0			14	70	5642	5642	5642	5642
5643	275	100	33	20	17	9	9	9	"0.0"	72		0	0			14	100	5643	5643	5643	5643
5644	275	22	17	14	12	10	10	10	"0.0"	70		0	0			69	22	5644	5644	5644	5644
5645	275	105	26	21	24	11	11	11	"0.0"	70		0	0			16	105	5645	5645	5645	5645
5646	275	118	29	9	14	0	"R"	12	"0.0"	66		0	0			6	118	5646	5646	5646	5646
5647	275	123	17	15	19	0	"R"	13	"0.0"	61		0	0			37	123	5647	5647	5647	5647
5648	275	110	25	4	25	0	"R"	14	"0.0"	55		0	0			6	110	5648	5648	5648	5648
5649	275	55	6	27	9	0	"R"	15	"0.0"	36		0	0			6	55	5649	5649	5649	5649
5650	275	88	29	10	23	0	"R"	16	"0.0"	29		0	0			6	88	5650	5650	5650	5650
5651	275	112	33	19	15	0	"R"	17	"0.0"	27		0	0			4	112	5651	5651	5651	5651
5652	275	30	22	5	3	0	"R"	18	"0.0"	22		0	0			20	30	5652	5652	5652	5652
5653	275	87	27	26	21	0	"R"	19	"0.0"	20		0	0			20	87	5653	5653	5653	5653
5654	275	77	6	28	8	0	"R"	20	"0.0"	19		0	0			22	77	5654	5654	5654	5654
5655	275	109	15	30	7	0	"R"	21	"0.0"	13		0	0			64	109	5655	5655	5655	5655
5656	275	79	25	3	18	0	"R"	22	"0.0"	11		0	0			8	79	5656	5656	5656	5656
5657	275	84	27	25	22	0	"R"	23	"0.0"	7		0	0			20	84	5657	5657	5657	5657
5658	275	91	15	29	5	0	"R"	24	"0.0"	0		0	0			4	91	5658	5658	5658	5658
5659	275	121	1	7	6	0	"R"	25	"0.0"	0		0	0			4	121	5659	5659	5659	5659
5660	275	69	26	22	0	0	"F"	26	"0.0"	0		0	0			81	69	5660	5660	5660	5660
5661	276	117	3	2	1	1	1	1	"10.0"	61	"33:20.4"	0	0			1	117	5661	5661	5661	5661
5662	276	30	22	5	3	2	2	2	"6.0"	61	"32.41"	0	0			1	30	5662	5662	5662	5662
5663	276	84	27	25	10	3	3	3	"4.0"	60		0	0			11	84	5663	5663	5663	5663
5664	276	109	15	30	16	4	4	4	"3.0"	59		0	0			5	109	5664	5664	5664	5664
5665	276	112	33	19	14	5	5	5	"2.0"	59		0	0			12	112	5665	5665	5665	5665
5666	276	120	18	24	25	6	6	6	"1.0"	59		0	0			12	120	5666	5666	5666	5666
5667	276	69	26	22	24	7	7	7	"0.0"	58		0	0			13	69	5667	5667	5667	5667
5668	276	65	32	12	12	8	8	8	"0.0"	57		0	0			5	65	5668	5668	5668	5668
5669	276	88	29	10	21	9	9	9	"0.0"	54		0	0			17	88	5669	5669	5669	5669
5670	276	70	32	11	20	0	"R"	10	"0.0"	53		0	0			20	70	5670	5670	5670	5670
5671	276	91	15	29	5	0	"R"	11	"0.0"	48		0	0			5	91	5671	5671	5671	5671
5672	276	102	1	8	4	0	"R"	12	"0.0"	42		0	0			9	102	5672	5672	5672	5672
5673	276	55	6	27	9	0	"R"	13	"0.0"	40		0	0			8	55	5673	5673	5673	5673
5674	276	104	18	23	23	0	"R"	14	"0.0"	36		0	0			38	104	5674	5674	5674	5674
5675	276	121	1	7	6	0	"R"	15	"0.0"	32		0	0			20	121	5675	5675	5675	5675
5676	276	118	29	9	15	0	"R"	16	"0.0"	29		0	0			20	118	5676	5676	5676	5676
5677	276	79	25	3	22	0	"R"	17	"0.0"	22		0	0			5	79	5677	5677	5677	5677
5678	276	71	3	0	2	0	"R"	18	"0.0"	20		0	0			23	71	5678	5678	5678	5678
5679	276	100	33	20	17	0	"R"	19	"0.0"	18		0	0			5	100	5679	5679	5679	5679
5680	276	110	25	4	18	0	"R"	20	"0.0"	18		0	0			6	110	5680	5680	5680	5680
5681	276	22	17	14	13	0	"R"	21	"0.0"	17		0	0			20	22	5681	5681	5681	5681
5682	276	77	6	28	8	0	"R"	22	"0.0"	8		0	0			6	77	5682	5682	5682	5682
5683	276	123	17	15	19	0	"R"	23	"0.0"	1		0	0			6	123	5683	5683	5683	5683
5684	276	87	27	26	7	0	"R"	24	"0.0"	0		0	0			20	87	5684	5684	5684	5684
5685	276	119	22	6	11	0	"R"	25	"0.0"	0		0	0			20	119	5685	5685	5685	5685
5686	276	105	26	21	0	0	"F"	26	"0.0"	0		0	0			81	105	5686	5686	5686	5686
5687	277	117	3	2	1	1	1	1	"10.0"	65	"32:27.7"	0	0			1	117	5687	5687	5687	5687
5688	277	102	1	8	3	2	2	2	"6.0"	65	"16.873"	0	0			1	102	5688	5688	5688	5688
5689	277	30	22	5	4	3	3	3	"4.0"	65	"27.125"	0	0			1	30	5689	5689	5689	5689
5690	277	119	22	6	5	4	4	4	"3.0"	64		0	0			11	119	5690	5690	5690	5690
5691	277	121	1	7	7	5	5	5	"2.0"	64		0	0			11	121	5691	5691	5691	5691
5692	277	77	6	28	11	6	6	6	"1.0"	63		0	0			12	77	5692	5692	5692	5692
5693	277	87	27	26	12	7	7	7	"0.0"	63		0	0			12	87	5693	5693	5693	5693
5694	277	104	18	23	20	8	8	8	"0.0"	63		0	0			12	104	5694	5694	5694	5694
5695	277	100	33	20	14	9	9	9	"0.0"	63		0	0			12	100	5695	5695	5695	5695
5696	277	88	29	10	19	10	10	10	"0.0"	63		0	0			12	88	5696	5696	5696	5696
5697	277	123	17	15	21	11	11	11	"0.0"	62		0	0			13	123	5697	5697	5697	5697
5698	277	22	17	14	17	12	12	12	"0.0"	62		0	0			13	22	5698	5698	5698	5698
5699	277	118	29	9	16	13	13	13	"0.0"	62		0	0			13	118	5699	5699	5699	5699
5700	277	70	32	11	15	14	14	14	"0.0"	60		0	0			5	70	5700	5700	5700	5700
5701	277	109	15	30	9	0	"R"	15	"0.0"	53		0	0			5	109	5701	5701	5701	5701
5702	277	69	26	22	22	0	"R"	16	"0.0"	43		0	0			25	69	5702	5702	5702	5702
5703	277	91	15	29	6	0	"R"	17	"0.0"	42		0	0			69	91	5703	5703	5703	5703
5704	277	110	25	4	24	0	"D"	18	"0.0"	42		0	0			2	110	5704	5704	5704	5704
5705	277	71	3	0	2	0	"R"	19	"0.0"	41		0	0			5	71	5705	5705	5705	5705
5706	277	55	6	27	8	0	"R"	20	"0.0"	40		0	0			5	55	5706	5706	5706	5706
5707	277	120	18	24	25	0	"R"	21	"0.0"	37		0	0			20	120	5707	5707	5707	5707
5708	277	112	33	19	13	0	"R"	22	"0.0"	26		0	0			7	112	5708	5708	5708	5708
5709	277	84	27	25	18	0	"R"	23	"0.0"	11		0	0			27	84	5709	5709	5709	5709
5710	277	79	25	3	23	0	"R"	24	"0.0"	11		0	0			20	79	5710	5710	5710	5710
5711	277	65	32	12	10	0	"R"	25	"0.0"	2		0	0			22	65	5711	5711	5711	5711
5712	277	105	26	21	0	0	"F"	26	"0.0"	0		0	0			81	105	5712	5712	5712	5712
5713	278	102	1	8	3	1	1	1	"10.0"	78	"52:10.9"	0	0			1	102	5713	5713	5713	5713
5714	278	71	3	0	4	2	2	2	"6.0"	78	"52.118"	0	0			1	71	5714	5714	5714	5714
5715	278	55	6	27	5	3	3	3	"4.0"	78	"+1:03.362"	0	0			1	55	5715	5715	5715	5715
5716	278	117	3	2	1	4	4	4	"3.0"	77		0	0			11	117	5716	5716	5716	5716
5717	278	104	18	23	17	5	5	5	"2.0"	76		0	0			12	104	5717	5717	5717	5717
5718	278	84	27	25	13	6	6	6	"1.0"	76		0	0			12	84	5718	5718	5718	5718
5719	278	70	32	11	20	7	7	7	"0.0"	76		0	0			12	70	5719	5719	5719	5719
5720	278	121	1	7	9	8	8	8	"0.0"	76		0	0			12	121	5720	5720	5720	5720
5721	278	22	17	14	16	9	9	9	"0.0"	76		0	0			12	22	5721	5721	5721	5721
5722	278	110	25	4	19	10	10	10	"0.0"	76		0	0			12	110	5722	5722	5722	5722
5723	278	120	18	24	25	11	11	11	"0.0"	75		0	0			13	120	5723	5723	5723	5723
5724	278	112	33	19	15	12	12	12	"0.0"	75		0	0			13	112	5724	5724	5724	5724
5725	278	91	15	29	8	13	13	13	"0.0"	74		0	0			14	91	5725	5725	5725	5725
5726	278	77	6	28	7	14	14	14	"0.0"	70		0	0			4	77	5726	5726	5726	5726
5727	278	65	32	12	14	0	"R"	15	"0.0"	61		0	0			6	65	5727	5727	5727	5727
5728	278	119	22	6	6	0	"R"	16	"0.0"	53		0	0			5	119	5728	5728	5728	5728
5729	278	100	33	20	10	0	"R"	17	"0.0"	51		0	0			5	100	5729	5729	5729	5729
5730	278	88	29	10	18	0	"R"	18	"0.0"	46		0	0			20	88	5730	5730	5730	5730
5731	278	118	29	9	12	0	"R"	19	"0.0"	43		0	0			37	118	5731	5731	5731	5731
5732	278	30	22	5	2	0	"R"	20	"0.0"	32		0	0			9	30	5732	5732	5732	5732
5733	278	79	25	3	22	0	"R"	21	"0.0"	31		0	0			5	79	5733	5733	5733	5733
5734	278	105	26	21	24	0	"R"	22	"0.0"	28		0	0			6	105	5734	5734	5734	5734
5735	278	109	15	30	11	0	"R"	23	"0.0"	23		0	0			3	109	5735	5735	5735	5735
5736	278	123	17	15	23	0	"R"	24	"0.0"	12		0	0			22	123	5736	5736	5736	5736
5737	278	87	27	26	21	0	"R"	25	"0.0"	3		0	0			20	87	5737	5737	5737	5737
5738	278	69	26	22	0	0	"F"	26	"0.0"	0		0	0			81	69	5738	5738	5738	5738
5739	279	117	3	2	1	1	1	1	"10.0"	69	"36:41.8"	0	0			1	117	5739	5739	5739	5739
5740	279	30	22	5	3	2	2	2	"6.0"	69	"14.527"	0	0			1	30	5740	5740	5740	5740
5741	279	71	3	0	2	3	3	3	"4.0"	69	"52.685"	0	0			1	71	5741	5741	5741	5741
5742	279	77	6	28	5	4	4	4	"3.0"	68		0	0			11	77	5742	5742	5742	5742
5743	279	84	27	25	7	5	5	5	"2.0"	68		0	0			11	84	5743	5743	5743	5743
5744	279	91	15	29	9	6	6	6	"1.0"	68		0	0			11	91	5744	5744	5744	5744
5745	279	109	15	30	11	7	7	7	"0.0"	68		0	0			11	109	5745	5745	5745	5745
5746	279	100	33	20	13	8	8	8	"0.0"	68		0	0			11	100	5746	5746	5746	5746
5747	279	104	18	23	17	9	9	9	"0.0"	67		0	0			12	104	5747	5747	5747	5747
5748	279	65	32	12	20	10	10	10	"0.0"	67		0	0			12	65	5748	5748	5748	5748
5749	279	70	32	11	21	11	11	11	"0.0"	67		0	0			12	70	5749	5749	5749	5749
5750	279	123	17	15	24	12	12	12	"0.0"	67		0	0			12	123	5750	5750	5750	5750
5751	279	88	29	10	16	13	13	13	"0.0"	66		0	0			13	88	5751	5751	5751	5751
5752	279	121	1	7	12	14	14	14	"0.0"	66		0	0			13	121	5752	5752	5752	5752
5753	279	69	26	22	25	15	15	15	"0.0"	65		0	0			14	69	5753	5753	5753	5753
5754	279	118	29	9	18	16	16	16	"0.0"	65		0	0			14	118	5754	5754	5754	5754
5755	279	79	25	3	22	17	17	17	"0.0"	64		0	0			15	79	5755	5755	5755	5755
5756	279	102	1	8	8	18	18	18	"0.0"	62		0	0			10	102	5756	5756	5756	5756
5757	279	119	22	6	4	0	"R"	19	"0.0"	52		0	0			68	119	5757	5757	5757	5757
5758	279	110	25	4	19	0	"R"	20	"0.0"	45		0	0			20	110	5758	5758	5758	5758
5759	279	120	18	24	23	0	"R"	21	"0.0"	33		0	0			6	120	5759	5759	5759	5759
5760	279	55	6	27	6	0	"R"	22	"0.0"	33		0	0			5	55	5760	5760	5760	5760
5761	279	87	27	26	10	0	"R"	23	"0.0"	13		0	0			20	87	5761	5761	5761	5761
5762	279	22	17	14	14	0	"R"	24	"0.0"	10		0	0			10	22	5762	5762	5762	5762
5763	279	112	33	19	15	0	"R"	25	"0.0"	8		0	0			5	112	5763	5763	5763	5763
5764	279	105	26	21	0	0	"F"	26	"0.0"	0		0	0			81	105	5764	5764	5764	5764
5765	280	117	3	2	2	1	1	1	"10.0"	72	"38:35.2"	0	0			1	117	5765	5765	5765	5765
5766	280	71	3	0	1	2	2	2	"6.0"	72	"0.342"	0	0			1	71	5766	5766	5766	5766
5767	280	30	22	5	7	3	3	3	"4.0"	72	"21.209"	0	0			1	30	5767	5767	5767	5767
5768	280	102	1	8	5	4	4	4	"3.0"	72	"32.405"	0	0			1	102	5768	5768	5768	5768
5769	280	84	27	25	3	5	5	5	"2.0"	72	"33.795"	0	0			1	84	5769	5769	5769	5769
5770	280	121	1	7	16	6	6	6	"1.0"	71		0	0			11	121	5770	5770	5770	5770
5771	280	22	17	14	8	7	7	7	"0.0"	71		0	0			11	22	5771	5771	5771	5771
5772	280	104	18	23	23	8	8	8	"0.0"	71		0	0			11	104	5772	5772	5772	5772
5773	280	112	33	19	10	9	9	9	"0.0"	70		0	0			12	112	5773	5773	5773	5773
5774	280	119	22	6	12	10	10	10	"0.0"	70		0	0			12	119	5774	5774	5774	5774
5775	280	123	17	15	20	11	11	11	"0.0"	70		0	0			12	123	5775	5775	5775	5775
5776	280	88	29	10	13	12	12	12	"0.0"	70		0	0			12	88	5776	5776	5776	5776
5777	280	118	29	9	15	13	13	13	"0.0"	70		0	0			12	118	5777	5777	5777	5777
5778	280	77	6	28	14	14	14	14	"0.0"	70		0	0			12	77	5778	5778	5778	5778
5779	280	110	25	4	25	15	15	15	"0.0"	68		0	0			14	110	5779	5779	5779	5779
5780	280	100	33	20	9	16	16	16	"0.0"	66		0	0			6	100	5780	5780	5780	5780
5781	280	55	6	27	6	0	"R"	17	"0.0"	47		0	0			5	55	5781	5781	5781	5781
5782	280	69	26	22	22	0	"R"	18	"0.0"	28		0	0			22	69	5782	5782	5782	5782
5783	280	91	15	29	11	0	"R"	19	"0.0"	25		0	0			6	91	5783	5783	5783	5783
5784	280	109	15	30	18	0	"R"	20	"0.0"	22		0	0			6	109	5784	5784	5784	5784
5785	280	87	27	26	4	0	"R"	21	"0.0"	20		0	0			20	87	5785	5785	5785	5785
5786	280	65	32	12	19	0	"R"	22	"0.0"	16		0	0			20	65	5786	5786	5786	5786
5787	280	120	18	24	24	0	"R"	23	"0.0"	16		0	0			6	120	5787	5787	5787	5787
5788	280	79	25	3	24	0	"R"	24	"0.0"	16		0	0			6	79	5788	5788	5788	5788
5789	280	70	32	11	17	0	"R"	25	"0.0"	9		0	0			22	70	5789	5789	5789	5789
5790	280	105	26	21	0	0	"F"	26	"0.0"	0		0	0			81	105	5790	5790	5790	5790
5791	281	117	3	2	1	1	1	1	"10.0"	59	"25:38.2"	0	0			1	117	5791	5791	5791	5791
5792	281	30	22	5	3	2	2	2	"6.0"	59	"7.66"	0	0			1	30	5792	5792	5792	5792
5793	281	119	22	6	5	3	3	3	"4.0"	59	"+1:17.482"	0	0			1	119	5793	5793	5793	5793
5794	281	65	32	12	7	4	4	4	"3.0"	59	"+1:18.407"	0	0			1	65	5794	5794	5794	5794
5795	281	102	1	8	4	5	5	5	"2.0"	58		0	0			60	102	5795	5795	5795	5795
5796	281	118	29	9	8	6	6	6	"1.0"	58		0	0			11	118	5796	5796	5796	5796
5797	281	87	27	26	9	7	7	7	"0.0"	58		0	0			11	87	5797	5797	5797	5797
5798	281	109	15	30	16	8	8	8	"0.0"	58		0	0			11	109	5798	5798	5798	5798
5799	281	55	6	27	12	9	9	9	"0.0"	58		0	0			11	55	5799	5799	5799	5799
5800	281	22	17	14	15	10	10	10	"0.0"	58		0	0			11	22	5800	5800	5800	5800
5801	281	112	33	19	24	11	11	11	"0.0"	57		0	0			12	112	5801	5801	5801	5801
5802	281	104	18	23	19	12	12	12	"0.0"	56		0	0			6	104	5802	5802	5802	5802
5803	281	79	25	3	22	13	13	13	"0.0"	55		0	0			14	79	5803	5803	5803	5803
5804	281	84	27	25	6	14	14	14	"0.0"	53		0	0			6	84	5804	5804	5804	5804
5805	281	110	25	4	21	0	"N"	15	"0.0"	43		0	0			62	110	5805	5805	5805	5805
5806	281	71	3	0	2	0	"R"	16	"0.0"	41		0	0			5	71	5806	5806	5806	5806
5807	281	70	32	11	14	0	"R"	17	"0.0"	41		0	0			22	70	5807	5807	5807	5807
5808	281	123	17	15	23	0	"R"	18	"0.0"	41		0	0			67	123	5808	5808	5808	5808
5809	281	69	26	22	25	0	"R"	19	"0.0"	32		0	0			10	69	5809	5809	5809	5809
5810	281	94	18	24	20	0	"R"	20	"0.0"	31		0	0			68	94	5810	5810	5810	5810
5811	281	91	15	29	18	0	"R"	21	"0.0"	24		0	0			20	91	5811	5811	5811	5811
5812	281	77	6	28	13	0	"R"	22	"0.0"	10		0	0			22	77	5812	5812	5812	5812
5813	281	88	29	10	10	0	"R"	23	"0.0"	8		0	0			20	88	5813	5813	5813	5813
5814	281	121	1	7	11	0	"R"	24	"0.0"	0		0	0			20	121	5814	5814	5814	5814
5815	281	100	33	20	17	0	"R"	25	"0.0"	0		0	0			86	100	5815	5815	5815	5815
5816	281	105	26	21	0	0	"F"	26	"0.0"	0		0	0			81	105	5816	5816	5816	5816
5817	282	117	3	2	1	1	1	1	"10.0"	45	"18:40.9"	0	0			1	117	5817	5817	5817	5817
5818	282	30	22	5	3	2	2	2	"6.0"	45	"16.664"	0	0			1	30	5818	5818	5818	5818
5819	282	87	27	26	5	3	3	3	"4.0"	45	"59.349"	0	0			1	87	5819	5819	5819	5819
5820	282	102	1	8	4	4	4	4	"3.0"	45	"+1:08.229"	0	0			1	102	5820	5820	5820	5820
5821	282	119	22	6	7	5	5	5	"2.0"	45	"+1:31.516"	0	0			1	119	5821	5821	5821	5821
5822	282	77	6	28	9	6	6	6	"1.0"	45	"+1:34.754"	0	0			1	77	5822	5822	5822	5822
5823	282	55	6	27	10	7	7	7	"0.0"	45	"+1:35.841"	0	0			1	55	5823	5823	5823	5823
5824	282	84	27	25	6	8	8	8	"0.0"	44		0	0			11	84	5824	5824	5824	5824
5825	282	91	15	29	14	9	9	9	"0.0"	44		0	0			11	91	5825	5825	5825	5825
5826	282	65	32	12	13	10	10	10	"0.0"	44		0	0			11	65	5826	5826	5826	5826
5827	282	104	18	23	20	11	11	11	"0.0"	44		0	0			11	104	5827	5827	5827	5827
5828	282	112	33	19	23	12	12	12	"0.0"	44		0	0			11	112	5828	5828	5828	5828
5829	282	123	17	15	24	13	13	13	"0.0"	44		0	0			11	123	5829	5829	5829	5829
5830	282	94	18	24	22	14	14	14	"0.0"	44		0	0			11	94	5830	5830	5830	5830
5831	282	71	3	0	2	15	15	15	"0.0"	43		0	0			27	71	5831	5831	5831	5831
5832	282	105	26	21	26	16	16	16	"0.0"	43		0	0			12	105	5832	5832	5832	5832
5833	282	118	29	9	11	17	17	17	"0.0"	42		0	0			13	118	5833	5833	5833	5833
5834	282	22	17	14	17	0	"R"	18	"0.0"	34		0	0			67	22	5834	5834	5834	5834
5835	282	79	25	3	21	0	"R"	19	"0.0"	28		0	0			86	79	5835	5835	5835	5835
5836	282	109	15	30	18	0	"R"	20	"0.0"	22		0	0			20	109	5836	5836	5836	5836
5837	282	70	32	11	15	0	"R"	21	"0.0"	19		0	0			20	70	5837	5837	5837	5837
5838	282	88	29	10	8	0	"R"	22	"0.0"	9		0	0			4	88	5838	5838	5838	5838
5839	282	121	1	7	12	0	"R"	23	"0.0"	4		0	0			4	121	5839	5839	5839	5839
5840	282	69	26	22	25	0	"R"	24	"0.0"	4		0	0			22	69	5840	5840	5840	5840
5841	282	110	25	4	19	0	"R"	25	"0.0"	1		0	0			6	110	5841	5841	5841	5841
5842	282	100	33	20	16	0	"R"	26	"0.0"	0		0	0			6	100	5842	5842	5842	5842
5843	283	71	3	0	2	1	1	1	"10.0"	77	"47:39.1"	0	0			1	71	5843	5843	5843	5843
5844	283	119	22	6	5	2	2	2	"6.0"	77	"+1:11.915"	0	0			1	119	5844	5844	5844	5844
5845	283	77	6	28	6	3	3	3	"4.0"	77	"+1:18.042"	0	0			1	77	5845	5845	5845	5845
5846	283	118	29	9	9	4	4	4	"3.0"	76		0	0			11	118	5846	5846	5846	5846
5847	283	84	27	25	13	5	5	5	"2.0"	76		0	0			11	84	5847	5847	5847	5847
5848	283	91	15	29	17	6	6	6	"1.0"	76		0	0			11	91	5848	5848	5848	5848
5849	283	87	27	26	12	7	7	7	"0.0"	76		0	0			11	87	5849	5849	5849	5849
5850	283	112	33	19	19	8	8	8	"0.0"	75		0	0			12	112	5850	5850	5850	5850
5851	283	123	17	15	24	9	9	9	"0.0"	75		0	0			12	123	5851	5851	5851	5851
5852	283	79	25	3	23	10	10	10	"0.0"	73		0	0			14	79	5852	5852	5852	5852
5853	283	110	25	4	22	11	11	11	"0.0"	72		0	0			15	110	5853	5853	5853	5853
